DC1 DC2 DC3 DC4 DC5 DC6 DC7 DC8 DC9 DC10 DC11 DC12 DC13 DC14 DC15 DC16 DC17 DC18 DC19 DC20
135 -0.00363627197814384 -0.0545933570646411 -0.0237921515239595 0.0211875682701656 0.0179708477245481 0.00307166261083954 -0.0074997858994539 0.0701277484649293 0.038758588623038 -0.0139830195450918 0.00773101742645872 0.00403616983141951 0.0036701136545676 -0.0215631290565026 -0.0285611924897228 -0.0212663518239076 -0.0313009427683457 0.0101950072821296 0.0416914249721446 0.000107222918311941
136 0.00243788278798789 0.00942096862864895 -0.00062156991363582 -0.0152603287651452 -0.0021297591026971 -0.0219882244108276 -0.00227959364957088 0.00310090060420511 0.0269180159032263 -0.00568565406327347 -0.00337927411816877 -0.0115650904931415 -0.0166310568472939 0.00640185274354257 -0.00199317797726601 0.00205965930359853 0.00755991817241205 0.00640187000041397 -0.00580945088194704 0.00146754234154853
137 0.00242768617035336 0.00950040027997672 -0.000609866162552984 -0.014602515612362 -0.00199551908807856 -0.0197663463089594 -0.00216675902891522 0.00387405933976097 0.0225412906078689 -0.00396507908845292 -0.00303438208483227 -0.011813656364996 -0.0222274748641641 0.0100501611750078 -0.000129403616030322 0.000316801884057367 0.00120396352096624 7.75394713142977e-05 0.00136559965694003 -0.00402740595458377
138 0.00207998082217432 0.0100385593350327 -0.000371710126875238 -0.00299555096742309 0.001508604396838 0.0114764174830311 0.00259829865448444 0.007284218487087 -0.0393386642911037 -0.049288694807543 -0.044285514167511 -0.00931537317366777 0.0158308896324818 -0.00529107723653674 0.00378429307098952 -0.0119049745545598 -0.0111810879397173 -0.0126077630012732 0.00862642315342953 -0.00215428532862867
139 0.00242917185150062 0.00949107356635888 -0.000611398806229549 -0.0146869961192815 -0.00201326637594479 -0.0200469081009783 -0.00218205165444466 0.00378068478834828 0.0230805772313167 -0.00417567586805706 -0.00308094260557251 -0.0117852775494884 -0.0215338022562596 0.00959707111704329 -0.000359787540722776 0.000527815279074603 0.00197787553294041 0.000835521850456457 0.00051926800007765 -0.00340692422052339
140 -0.00201247532175525 -0.0559333091115003 -0.0251426846147436 -0.0156833848862535 -0.0165895021712506 0.00808217965876085 -0.000271343373945673 -0.0465098774545265 -0.0231226787617969 0.00788924425606893 -0.00134731538756279 -0.00202173831402675 -0.0227366799635039 -0.00833669354617995 0.00831071461013627 -0.0171233192000088 0.025968651277395 -0.0243050697003882 -0.0330042887917161 -0.0117978684493266
141 0.0197664509362708 0.00053434869923941 0.00108239741374509 0.0238658631853322 -0.0269894547807129 0.0610340314405235 -0.00679440479618442 -0.000559259667389791 0.00480613865967162 -0.00111607346531497 0.000284578419252749 0.000145830520493408 0.00050784860690497 -0.000359627672665397 -0.000223857942721604 0.000102353098923254 3.97357127619661e-05 1.25845990156075e-05 6.30993657506351e-06 -6.19100899532099e-07
142 0.00244442497865113 0.00926318355295597 -0.000637280412464842 -0.016221222751135 -0.00230823091117587 -0.0254342523842882 -0.00241566500570423 0.00173477374594754 0.0342174327233477 -0.00861136874837397 -0.00380257780059908 -0.0110562878110024 -0.00740698796590005 0.000427829444304986 -0.00508063880193866 0.00511717657348004 0.0185518832273954 0.0178100383842579 -0.0193174720341316 0.0129164825372263
143 0.00213748341258823 0.0100014158489346 -0.000405931756189348 -0.00458043635590771 0.000884547097069284 0.0078648464559523 0.0018487935506875 0.00770634302686342 -0.0379529146041815 -0.0492807118244414 -0.0462786491734474 -0.00968925700858527 0.0220666293683913 -0.00926836940882043 0.00286950379163512 -0.0140933040438295 -0.0100016121383428 -0.014665689681192 0.0121759948292004 -0.00702593232114533
144 0.00244443302189179 0.00926459228061693 -0.000637176708801585 -0.0162143271878503 -0.00230703348762737 -0.0254083378450681 -0.00241483108998609 0.00174590880788958 0.0341599889543486 -0.00858806808590688 -0.00379992967573809 -0.0110607829152453 -0.00747937203578796 0.000474497105608214 -0.00505638984309202 0.00509237195677435 0.0184633547752391 0.0177160372801192 -0.0192043629013462 0.0128184450703926
145 -0.00175853962657573 -0.0559550783705568 -0.0252693527709703 -0.0217226139755355 -0.0202010459893537 0.000852303666187054 0.00510506630876925 -0.0722794120717404 -0.0243165652663055 0.00726945543961665 -0.00333933997464274 -0.00181468956953734 -0.002580764738033 0.0102158923850881 0.020144715557309 0.00587884275650494 -0.00170840447325912 -0.0248753141087702 -0.0187179712760828 -0.026004535631699
146 0.00189453697622018 0.010126145334354 -0.000264198546609762 0.00190157714855091 0.00368766843017845 0.0215107681213241 0.00530572193840252 0.00464756953175677 -0.038324759341239 -0.0514908029920175 -0.0372878615856697 -0.00751964961968729 0.000638329167865777 0.0038725470865795 0.00453026732798348 -0.00298505433942613 -0.00929338786708524 -0.0013935229809258 -0.00510545784837538 0.012905782552062
147 0.00148058220936612 0.0102307614605768 -3.47682125791467e-05 0.0120374637727115 0.00942172318505458 0.0371127664192747 0.0125082194414954 -0.00645409171908962 -0.00611758645611088 0.00208606771725199 0.0745630860797574 -0.0341206620063798 -0.0108495170489765 0.00731727537077038 -0.00627419133626685 0.0311616592445467 0.00864878963219839 0.0292369645663987 -0.0258156829495725 0.0173652789258418
148 0.00180580944828325 0.0101564769555898 -0.000213852955987247 0.00415986234665889 0.00481899419128124 0.0255838746540228 0.00675521548079321 0.00282138965483154 -0.0354608552166539 -0.0535045801036923 -0.0337021415782243 -0.00640760659907678 -0.0045073030227672 0.00658881039861666 0.00389176691426501 0.00199837862450151 -0.00634049000577531 0.00506052791563017 -0.0113574666143402 0.0180353523559474
149 0.0024418871599682 0.00936813999020737 -0.000627827707507 -0.0156279204486935 -0.00220065885999854 -0.023272703897721 -0.00233603924836888 0.00261710655644694 0.0295624058695608 -0.00673750331646476 -0.00355337305829576 -0.0113947421667301 -0.0132791775807423 0.00422498346416194 -0.00311380371200453 0.00314559507577567 0.01148393016489 0.0104108889556831 -0.0104801618232141 0.00529017719233065
150 0.00237533810206065 0.0096916670916064 -0.00056643602636296 -0.012324620360279 -0.00146493369391057 -0.0126035221306028 -0.00167419717257662 0.00587034025573349 0.0100230984753331 0.000793887315043884 -0.00155483741189579 -0.0122767483556693 -0.0388399669286318 0.0209665765840357 0.00530383880264817 -0.00425214855029222 -0.0160095175939342 -0.015676262700112 0.017809299168051 -0.0135284279588114
151 0.00211539036321598 0.0100144177404523 -0.000394508408049817 -0.00406153679041783 0.00112481932777662 0.00903388638555547 0.00180086490026546 0.00717190812885204 -0.028423882228562 0.0187608838280654 0.050701873201489 -0.0427705519604083 0.0236469234759824 -0.0102564509787674 -8.68268672233335e-05 -0.00435983670381582 -0.0106041702625251 -0.0115357483444953 0.0100624124105346 -0.00595527689722527
152 0.00223995749594181 0.00990934600535186 -0.000472257077160859 -0.00771443716229769 -0.000168570633120454 0.000145378116153877 0.000126334073196727 0.00737056655035427 -0.0190555764914273 0.0149867367023682 0.0140663753911317 0.0673294581185935 0.00252670314246769 -0.00385275745261166 -0.0021973348817241 0.000864222560824936 -0.00862741407239012 -0.00893645391616285 0.0100339600777007 -0.0095714046075203
153 0.0183837724664234 -0.00146113108946977 0.00262123465350041 0.0679744543830577 0.0128202451034507 -0.0202802668545913 0.00187706014459922 0.000653810393531705 0.00138999083724164 -0.000376085535558478 0.000122660959601706 5.18863858550384e-05 0.000119265764131988 7.84760709734988e-07 -0.000165454589630107 -6.2136283685465e-05 -5.57157282446749e-05 -6.19131054037658e-05 -3.17666972765585e-06 4.57512656371062e-08
154 -0.0027496352044408 -0.0523280242820668 0.143101032994108 -0.000581810076864189 0.0067445583058713 0.00392489335085683 0.00887614305315976 0.019376328576828 0.0234885997935713 -0.0106504196432878 0.00943641896552894 0.005222279779299 -0.000563764720640335 -0.0264182999908973 0.0613171970803949 -0.0233322424826837 -0.0415609338363158 0.0516881310443693 -0.0006189954997152 -0.0228384283685374
155 0.00243044916311753 0.00948261571317282 -0.000612750252981991 -0.0147618522509463 -0.00202886920065977 -0.0202966106422647 -0.0021954096535813 0.00369656684232994 0.0235637542171431 -0.00436470364943238 -0.00312165448944178 -0.0117593111505516 -0.0209133817771073 0.0091920340990254 -0.000566010388471332 0.000717777873603139 0.00267347231836951 0.00151978081116063 -0.000248422611572287 -0.00284566065953594
156 0.00240606401284305 0.00960046622258852 -0.000590304273389444 -0.0135540785101512 -0.00176347444583332 -0.0163817247769874 -0.00195867049011337 0.00490856857310677 0.0163296269391089 -0.00157021259656041 -0.00240500492478695 -0.0120930266734292 -0.0303285659597772 0.0153586849705472 0.00254332904337493 -0.00203365970720649 -0.00752137953666418 -0.00820128748433735 0.0103186928621839 -0.00995823447452036
157 0.0194615231578006 -2.53285902013997e-05 0.00150807742478769 0.0357379837590988 -0.0168711633061103 0.0451498649467008 -0.00613221595308799 0.000108214436617426 0.00504675685920183 -0.00118909038930232 0.000315607232824922 0.000163009510498968 0.000576540844941134 -0.000248592655299487 -0.00033272753513911 5.503011908213e-05 -2.30012662482253e-06 -2.92944769494062e-05 4.74417485710199e-06 -7.56598221629545e-07
158 0.0024484632789151 0.00933524968291743 -0.000631078423099923 -0.0158200762542366 -0.0022764294936542 -0.0240237726585691 -0.0020491753487436 0.00200712353216196 0.0181092751522828 0.00128690363387561 0.00731165710998161 0.0666263958046593 0.0582988213670836 -0.0406989018687823 -0.0175163379955224 0.0048415082150423 0.0408747355781038 0.0312958620766417 -0.0306310353535809 0.0202705916671232
159 0.00121801180517799 0.0102659095326007 0.000115325635923129 0.018537871780378 0.0138165135680744 0.0436216592148821 0.0195418379280261 -0.0181872259504815 0.0425955357777854 0.0619251476389895 -0.045799181580038 -0.00666776045432279 0.000363790688658624 0.0012599935866002 -0.00260942490433114 0.0178922280111529 0.0133884287068753 0.0301554952867396 -0.0239292356261339 -0.000714445797698984
160 0.00184731809448551 0.0101430020713531 -0.000237334096529054 0.00310905576694818 0.00428269309380662 0.0237313554264644 0.00606485494467677 0.00371568005908064 -0.0369665173133687 -0.0524949891156426 -0.0353954427431796 -0.00694522724967441 -0.00224816079919981 0.00543941756018826 0.00426211439768719 -0.000377322160636807 -0.00784185553236864 0.00201544631070145 -0.0085219311204831 0.0158721793141172
161 0.00203281589844926 0.010069436124211 -0.000337836203337308 -0.00143063544535126 0.00210980479617196 0.0148115045553455 0.00388305119886777 0.00432376909675935 -0.00583360565529892 0.0912024504901204 -0.0778464717456772 -0.0184483218043136 0.0252719291294089 -0.00315987213698636 0.0145449912543854 -0.0352320359791454 -0.0227738910884807 -0.0119731322057493 -0.00231977502211076 0.0141405535777112
162 0.00240589419585924 0.00962801263725538 -0.000583546501008256 -0.0131923364187597 -0.00174504317011294 -0.0153214411813908 -0.00139939964448277 0.00493897451238409 -0.00175097719145846 0.0102542089237979 0.040739921536925 -0.0418543310266597 0.0734142918210446 -0.0432912200248351 -0.0118446519246445 -0.00824325358543463 0.0214892256738318 0.00483933075239614 8.57610528232355e-05 -0.00797252422832943
163 0.00231996864031702 0.0098175405252294 -0.000519989796419739 -0.00999922337152241 -0.000942149355299539 -0.00593802123783032 -0.000247026661398442 0.0072743524846463 -0.0256666501401103 -0.0522425940232647 -0.0517888050603146 -0.0100304489890024 0.0491049053454603 -0.0269599811924383 -0.00305702713195779 -0.018086470278211 0.00362282491129045 -0.0111349587262373 0.01426341707727 -0.0149432372376734
164 0.00240113508591885 0.00961777672255828 -0.000586268520344348 -0.0133430967972804 -0.00171422462430433 -0.0157199678986919 -0.00191286933674572 0.00509151909848722 0.0151775753312188 -0.00113280090762818 -0.00226738014132386 -0.0121346803723391 -0.0318581989844677 0.0163643530817937 0.00304356829815751 -0.00245243972499142 -0.00910069599397455 -0.00964084823291313 0.0118135564554776 -0.0108062464528293
165 0.00148678502073933 0.0102297196122831 -3.81668688420777e-05 0.0118894950966288 0.0093271458373897 0.036932847291089 0.0123797278693438 -0.00625515854423022 -0.00660030579583911 0.00236596064999873 0.0743199482478435 -0.0342361965980408 -0.0107525297899127 0.00735753259308256 -0.00609337401150531 0.0307605623983087 0.00832538801034004 0.0289311953586224 -0.0257426032069964 0.01768005600604
166 0.00213700305155024 0.0100017534173545 -0.000405643550297397 -0.0045670260139989 0.000889659361530612 0.00789617687167782 0.00185487652220064 0.00770373047630996 -0.0379684801203815 -0.0492792222997863 -0.0462624184791248 -0.00968656423508854 0.0220109317061523 -0.00923254914554964 0.00287870809300071 -0.0140764674912715 -0.0100160687768088 -0.0146527967279791 0.0121494593818451 -0.00699268415613845
167 0.0184247807434113 -0.00141940175245923 0.00258813154653566 0.0669895492978451 0.0118539021589222 -0.0178230967056118 0.00151062855378185 0.000667450005044989 0.00159312720916508 -0.000422905100417967 0.00013488958299065 5.88430846411537e-05 0.000147277633599894 -4.52917591278745e-06 -0.000180545645801859 -5.9067478723443e-05 -5.6691622151935e-05 -6.38959847158137e-05 -3.00384654013108e-06 3.34168383242517e-09
168 0.00201759084425591 0.0100711531122759 -0.000336842819787993 -0.0014071882203267 0.00221386278955944 0.0148806609412119 0.00311930277204989 0.00622660801917969 -0.0297988262911234 0.0183154679495422 0.0541525434261532 -0.0420319055116291 0.0140114876320267 -0.00408597990060589 0.000992030583911487 -0.000258005570355187 -0.0115691113822681 -0.0068971780706869 0.00342535357898986 0.00289280544217838
169 0.0021867076764803 0.00996129050188128 -0.000437563179385485 -0.00607081666877837 0.00037510894013213 0.00426585718322068 0.000918339527002024 0.00746434302785254 -0.0257000034014812 0.0183298146152158 0.048255257498023 -0.0430832005504065 0.0322332473269959 -0.0158844323662106 -0.00154575155122668 -0.00673491871618711 -0.00791421680103446 -0.0130881477394356 0.0135214898136098 -0.0118460419417603
170 0.00237364232670129 0.00971424640201539 -0.000559136859957511 -0.0119466654351625 -0.00143716239268527 -0.0115466135352664 -0.00108742029302565 0.00585355697499988 -0.00784718706917758 0.0125438492472546 0.0419444328128088 -0.0424149816761306 0.0648073089557014 -0.0375577637027002 -0.00938777614820361 -0.00894945163211979 0.0134508955016143 -0.00193597084399965 0.00690674536571333 -0.0134870358968602
171 0.00244399536914205 0.00931512921426806 -0.000633056733854807 -0.0159485217929328 -0.00225989847794502 -0.0244248758768341 -0.00238096874919391 0.0021581303223401 0.0320101395566035 -0.00771925161085329 -0.00369323546995791 -0.0112231426020982 -0.0101888785493473 0.00222393058863772 -0.0041486240317914 0.00417267254128264 0.0151741468272464 0.0142467927097774 -0.0150284289936973 0.0091607090461507
172 0.00193456206094578 0.0101092321090024 -0.000288786321537148 0.000778391718827925 0.00319399303118561 0.0193219822510925 0.0043357325202629 0.0050105561424235 -0.0292020749901191 0.0171601740789156 0.0571664572524494 -0.0411793121737984 0.00741512712836251 -3.70299482724592e-05 0.00119858727866021 0.00381363825909499 -0.0105830200275987 -0.00156119402681646 -0.00286145145770531 0.00985445810231053
173 -0.00138459879948664 -0.0528870086218781 0.143210596460558 -0.0325337097538536 -0.024504417196203 -0.0223298199497365 -0.0395187674824253 -0.104542574650715 -0.0995232589490506 0.0448662314463061 -0.045539531193832 -0.0245321787621301 0.0174160577148384 0.120602751510336 -0.342039592252932 0.113744910508193 0.223378198620471 -0.312576622450984 0.149288163088891 0.354888645599376
174 0.00244445627962834 0.00927103233303049 -0.000636695185567751 -0.0161824606323533 -0.00230148269441658 -0.0252888621779633 -0.00241094686432342 0.00179705861475096 0.033895692313664 -0.00848092103311966 -0.00378761068355703 -0.0110813569902367 -0.00781240379864253 0.00068925705263825 -0.00494481933048859 0.00497840277364941 0.0180564788212009 0.0172844163531774 -0.0186819299542244 0.012352714126372
175 0.00179750306459184 0.0101614688138897 -0.000203026662552883 0.00465240933511836 0.00502061383708111 0.0263759473898119 0.0075767291660628 3.86107398237664e-05 -0.000646989850941611 0.0869821435872334 -0.0694595087535625 -0.0159784162019216 0.0100218024490043 0.00535712257456868 0.0137684612014693 -0.0217043852877944 -0.0165201161931717 0.00413260980791054 -0.0193702525143412 0.0274769493876643
176 -0.00125537219986926 0.0102409953543087 0.00311885977966368 0.0729930288499904 -0.08836655521921 -0.00617038300439611 -0.0416730440566761 -0.00612091925225523 0.0410423748439697 -0.0174099630931773 0.0132268824996062 0.00890672642349549 0.035878848953803 0.0394284261156405 0.00573074062154583 -0.0203628924296696 -0.0106220556069492 -0.0376068776439241 0.0136653433351385 -0.0491263487271603
177 0.00244346996269595 0.00941587992561311 -0.00062209693304976 -0.0152851612019717 -0.00217609226875609 -0.0221373929954045 -0.00196320241655092 0.00273541463170287 0.0141457567104373 0.00289015725112812 0.00764630094190235 0.0667984795470801 0.0533996929452082 -0.0375017258497142 -0.0160106073559584 0.00383151689445693 0.0351388245996562 0.025446119464206 -0.0236252820208554 0.0133449474727406
178 0.00208508951745427 0.0100336734891356 -0.000376496208629661 -0.00322830652239588 0.00145465179502416 0.010923732335197 0.00219601910601628 0.00694113441096824 -0.0291171914636692 0.0187404665571544 0.051759032051807 -0.0425763744278868 0.0204206112941722 -0.008167627675379 0.000353100990768237 -0.00318224744974851 -0.0111970009101608 -0.0103529122192348 0.00817074565589063 -0.00323215757469708
179 -0.00247785400470532 -0.0556873032740063 -0.0248161281145602 -0.00473792706933098 -0.00854608078827757 0.0152437824401346 -0.00703000370751727 -0.00606179613489637 -0.00734458464081439 0.00270177401557494 0.0033673919802978 -0.000486137921910731 -0.0360236425682897 -0.030742906172404 -0.0105141568308684 -0.0407222206417441 0.0445314439173533 -0.00217967746098814 -0.0233612563508798 0.00663387527021942
180 0.00245112329647495 0.00948015951819349 -0.000612953445608331 -0.0147447198273168 -0.00217774406392602 -0.0203419304618297 -0.0010181974381332 0.0016426188081382 0.0301088594509286 0.0753777467037447 -0.0864829681873866 -0.0174765346322386 0.0950469759803475 -0.0489797861142587 -0.0026302294981069 -0.042120522701159 0.0219945170851915 0.0127606170671314 -0.0168631554845673 0.0276808970930117
181 -0.00457521702882216 -0.0535581167274145 -0.0229107076452536 0.0406121723153592 0.0447059832332492 -0.0323255079911114 0.0071598055768987 0.120893270942708 0.0125677755992246 0.00101503518866551 -0.00976539702203108 -0.00179777883194148 0.0494137599791753 0.052201124399554 0.00177079814445339 0.0673135228544828 -0.055238293616798 -0.0353629435024412 -0.0178720304484339 0.0500484029067298
182 0.0023513431979819 0.00974457378845727 -0.000549213671311203 -0.0114591458323831 -0.00123846878532998 -0.0100469394632592 -0.00144921263952704 0.00640803179150044 0.00612836175918703 0.00221066691118939 -0.00088987832205812 -0.0123282960357383 -0.0443052997139002 0.0245814291888296 0.00704110132126911 -0.0055207395870095 -0.0210473366862421 -0.0197472396533609 0.0215237996683357 -0.0143051261061283
183 -0.00155719565170121 -0.0558760919467431 -0.0253252468009283 -0.0265016246024194 -0.0226218249246581 -0.00661776109398551 0.0102096551678718 -0.0948872262927787 -0.0194933719408855 0.00411653447081386 -0.00422264889094209 -0.000830800956629803 0.0215539761122049 0.0280232594084948 0.0299443616899069 0.0302219346024621 -0.0320067693956769 -0.0116615891229303 0.00332937782167024 -0.0303907903339482
184 0.020274701865861 0.00165078477048927 0.000237964517580742 0.000993885752951296 -0.0456501047307885 0.0785406277907424 -0.00434839718504157 -0.00222632685648206 0.00226795761219304 -0.000501064099516969 0.000104148249135729 4.63999667933211e-05 0.000101929181229221 -0.00053553914403703 0.000186270513749378 0.000189704616495785 9.99277460492995e-05 8.37307213376118e-05 4.00097840896896e-06 3.73061022837518e-07
185 -0.00250330017102474 -0.055668789131318 -0.0247959869014657 -0.00414666231398835 -0.00805778218320533 0.0154187049674002 -0.00728582389463105 -0.0040646902553845 -0.00618178898821017 0.00227652888147649 0.00362474738112668 -0.000360645318251245 -0.0360438787629679 -0.031533515799708 -0.0114002032913294 -0.0414136918408655 0.0444110080084926 -0.000824249303599616 -0.021846634675671 0.00696578267504162
186 0.00226464120149543 0.009885317263738 -0.000486089055025038 -0.00837177941012717 -0.000403161561932123 -0.00157582767910288 3.00756349569855e-05 0.00730506778038808 -0.0206042984874388 0.0169328516777324 0.0456371534555389 -0.0431378478955227 0.0435699955839386 -0.0234007083809171 -0.00394568680694342 -0.00853825262917626 -0.00227318507178564 -0.0120179202527384 0.0146932067432652 -0.016305571259583
187 0.00215713145053018 0.00999393877271441 -0.000411516342978135 -0.0048308014183651 0.0007365221115302 0.00722226689432626 0.00221647987714095 0.00543550267581589 -0.00372859144994273 0.0910539713827133 -0.0816638520113295 -0.0191949652090586 0.0377084148045336 -0.0110200027186895 0.0129020070007588 -0.0407255925138108 -0.0213006176903166 -0.0171307474491834 0.00592624316971096 0.00528325859850944
188 0.00103135266668851 0.0102815225502968 0.000215134272035497 0.0227858793250868 0.0171031750394834 0.0464289269309077 0.0242225906331413 -0.0254952116826506 0.0615783699650857 0.0514281027771759 -0.0379812500444231 -0.0032354325080577 0.00223382775486238 -0.00577579636979696 -0.0108176588439072 0.0303974098257965 0.0213936265732848 0.0263229615558972 -0.010075302132846 -0.0256262925973449
189 0.00238342040918473 0.0096709136860996 -0.000572464394972825 -0.0126313676976002 -0.00154200175726954 -0.0135292065233759 -0.00174909672079667 0.00565318353072704 0.0115075513384457 0.000244485601513665 -0.00177763478902921 -0.012243735983725 -0.0368035379710662 0.0196222709780383 0.00464883517264256 -0.00374694098880475 -0.0140469314660462 -0.0140092132432616 0.0162026233792562 -0.0129300619897827
190 0.00123733393097351 0.0102639454195318 0.000104928495641372 0.0180927934841922 0.0134883237875674 0.0432612734100463 0.0190797026088012 -0.0174601846977462 0.0407201130353728 0.0629683570835867 -0.0466117982932151 -0.0070176975517501 0.000267918326584122 0.00185106211870193 -0.00182330687601392 0.0165667954745448 0.0124566736925318 0.0301393858144936 -0.0249388826213687 0.00156408273571173
191 0.00204723063670991 0.0100555265793895 -0.000354182092138831 -0.00220138953770017 0.00187631788099324 0.0131840242003483 0.00270658233491847 0.00657284141725464 -0.02963865719313 0.0185633519094398 0.0530950188910563 -0.0422889088773384 0.0167007056811121 -0.00578541038664435 0.000766916333183049 -0.00158971328810093 -0.0115536568162524 -0.00853660920579652 0.00557848821712721 0.000217972354401547
192 0.00233031132290199 0.00980164496920816 -0.000526894167837523 -0.0103368263331486 -0.00103984297152654 -0.00687889060356633 -0.000353532175412593 0.0071389846081424 -0.0244616249743998 -0.0525938359574491 -0.0520509209843586 -0.00999621100389592 0.051117708297491 -0.0282884416388236 -0.00358336628348233 -0.0181191689977573 0.00508595641694931 -0.010181002307276 0.0135854983080954 -0.0146276664004749
193 -0.00341651610461908 -0.0548260602964307 -0.0239964171024706 0.0164339070491879 0.0123272860893438 0.00831793383113332 -0.00908873121788894 0.0573973755793938 0.0339243496867087 -0.0125401818047034 0.00859392980740533 0.00377627825154512 -0.00773004351580708 -0.0303399722632463 -0.0292191510914566 -0.0324545117053384 -0.0117597188704555 0.0170565047393841 0.0381415693130056 -0.00219508961049017
194 -0.00307251573136311 0.010147827979955 0.00143873143497816 0.100578810648977 0.131747647069886 -0.0754262423982406 0.491077032484921 -0.134550133153526 0.0733325713420979 -0.0829105610190581 0.140493763415658 0.0775284604227506 0.121700247604224 0.292162280410826 0.334427153395274 -0.438712284588195 0.30650726307025 -0.153070880556075 -0.00514260292891131 0.0818305936791989
195 0.0173713564394036 -0.00225732742532458 0.00327039641199248 0.0876337944657783 0.0330489985136809 -0.0746192781336803 0.0104144736538198 3.64348986268334e-05 -0.00364148109694942 0.000808590613886226 -0.000200902975303314 -0.000127877907007317 -0.000581641026380985 6.74723066002858e-05 0.000237626082467112 -0.000107402988629893 1.1112109045796e-05 2.82676471540996e-05 -2.65033667273817e-06 6.08355135253702e-07
196 0.00174197182631831 0.0101750726441189 -0.000177961681978718 0.00575824764279932 0.0056676725814121 0.0282603229039778 0.00785864318492924 0.00131891583280025 -0.0326227413690486 -0.0552705110623715 -0.0310500303588094 -0.005526673846759 -0.00751407640154693 0.00796268026130325 0.00309176867184719 0.00577964985000477 -0.00369989665558839 0.00972150902955783 -0.0153073651149742 0.0204480272079912
197 -0.00158768515077808 0.0102269263672973 0.00325211335511274 0.0790263957753326 -0.0767466118465358 -0.021211524020551 -0.0236819206861773 -0.0184685903861361 0.0379169761579922 -0.0188989127263889 0.0123944966279177 0.00745683170674268 0.0232261425514588 -0.000756868560588445 0.0134547464484035 -0.00182284324301535 -0.0358022878617706 -0.0815792906881899 -0.0270642792007938 -0.0234584748531149
198 0.00180037054260545 0.010157339489545 -0.000212393984593316 0.00421153001188662 0.0048844313811716 0.0256384150849789 0.00648694818163663 0.00237747130338566 -0.025441267572868 0.014058254120506 0.0621782885287237 -0.0394544319697246 -0.000744927413158124 0.00453112313101796 0.00036363930968264 0.0112243747758648 -0.00660209220466418 0.0082645708679809 -0.0125954543656618 0.0182610228051171
199 0.00233480770091851 0.00977544534063107 -0.000537779696530256 -0.0108919742868591 -0.00108295721996998 -0.00841301801957249 -0.00129103041160511 0.00670376395271856 0.00379807086859183 0.00303829679631608 -0.000426106437049694 -0.01233097602025 -0.0476783153641962 0.0268168532926907 0.00809589043378597 -0.00623509183267962 -0.0239786774316342 -0.0219500568953974 0.0233680980837666 -0.0141751148447959
200 0.00235307251154375 0.00975662536630882 -0.000544555435821365 -0.0112180890990161 -0.00124421751589152 -0.00941713364811151 -0.000886046564083276 0.00628216756366073 -0.0109825700061143 0.013684449894873 0.0426641300505351 -0.0426581348900883 0.0600839084283382 -0.0344083079077522 -0.0080943698437324 -0.00913862876012801 0.00943228545957053 -0.00501455882838421 0.00974843176158952 -0.0154259619667236
201 0.00198795200327905 0.0100870052431626 -0.000317901447309748 -0.000530584307666953 0.00255831481147824 0.016735960374531 0.00388689110948821 0.00619626607736432 -0.0397741634627859 -0.0500052581666676 -0.0409090972905492 -0.00852482219236808 0.00745270207221377 -0.000103289030841705 0.00453888620913332 -0.00778122352691204 -0.0111412338995672 -0.00766259058186751 0.00195270462632328 0.00578989834091397
202 0.00215428152708227 0.00998928397197193 -0.000416037859664319 -0.0050514001640174 0.000706834577931472 0.00675607649577919 0.00163796391902418 0.00778741901063401 -0.0373634375026621 -0.0493502800447877 -0.0468414898347891 -0.00977855252401446 0.0240553422388941 -0.0105501793126092 0.00253008670138876 -0.014665470046655 -0.00944229144260524 -0.0150645386715959 0.0130588681815079 -0.00835649889257403
203 0.0017581403810414 0.0101705877808469 -0.000187028154367036 0.00535533901351851 0.00545000484724797 0.0276016779896195 0.00757441576809064 0.00171340122618944 -0.0333985453605102 -0.0547999594591792 -0.0317268346881009 -0.00575564636912159 -0.00680362471764388 0.00765846707753002 0.00331983860538287 0.00480885468182976 -0.00440178412459691 0.00855033043351315 -0.0143595040400172 0.0199382531050641
204 0.00243343097094513 0.00946092635265583 -0.000616054588822089 -0.0149464419374366 -0.00206684625595939 -0.0209169814825385 -0.00222756400103483 0.00348339598027339 0.024777363670755 -0.00484089751080204 -0.00321982470944064 -0.0116918513955197 -0.0193592718981358 0.00817831571309083 -0.00108323292433531 0.00119864277532522 0.00442981122808578 0.00325969582625427 -0.00221306251609526 -0.0013536838479954
205 -0.00271347083838456 -0.0555019943311028 -0.0246234980411653 0.000702584733115102 -0.00384712932226991 0.0160473487009797 -0.00895875229084041 0.0117184590843074 0.0039169721806647 -0.00147967307366341 0.00561543595936872 0.000739898747072883 -0.0340146512296665 -0.036344944673177 -0.0180248291624912 -0.0450173371950965 0.0394912527309845 0.00932268561201317 -0.0072126644580798 0.00732695730487198
206 0.00240753127691885 0.00959503598357959 -0.000591527019435811 -0.013618301132448 -0.00177829962184416 -0.016584353258268 -0.00197235791316037 0.00485130558522992 0.0166864308440114 -0.00170614151419159 -0.00244619200954271 -0.0120794484173147 -0.0298567800204494 0.0150487090143271 0.00238872059337665 -0.00190281681633511 -0.0070297270530523 -0.00774911145394396 0.00984577275750364 -0.00968364709892627
